text,label,topic
"Coucou Olivier!! Toujours un plaisir vos vidéos car simples et claires, moi je dois encore attendre car la terre n'est pas assez réchauffée et il a bcq plu certains jours, parfois encore froid ( Ain). J'ai pris le temps de redessiner mon jardin avec choix de plantations. Que pensez vous des toiles de paillage? J'ai qqu'un qui propose de m'en donner mais le plastic, c'est pas mon truc !! Alors...? Merci de nous transmettre à la fois vos savoirs, la chance d'une région ensoleillée, l'amour de la terre , et la patience!! J'ai plein de vers de terre mais ma terre s'assèche dès qu'il fait trop chaud. Dure!!!! Y a-t-il qque chose à faire pour l'améliorer ( fait depuis 4 ans: Grelinette, paillage en hiver et en continu sur les saisons,surtout qd c'est la sécheresse; compost et un peu de fumier qd je peux en avoir) . Un copain jardinier me conseille du sable... qu'en pensez vous? Merci pour les conseils!!",0,P6
Mais le tracteur il fait pas de route et il porte pas m'as des chargeur lourdes car 1 MM en 950heure c rien,0,nothing
bkt et meilleur que mitas et de loin,0,nothing
Au niveau rapport qualité prix il est pas super il y a pareil ds les autre marque beaucoup moins cher,0,nothing
"Slt, rien à voir avec ta vidéo mais connais tu la chaine de virgina vota? sa vidéo ""le travail, c'est la liberté?"" en particulier devrais te parler. Merci pour ton boulot...",0,nothing
Merci pour cette excellente vidéo. Que pensez-vous du Nordman ? Nous sommes à env. 800 mètre d’altitude (CH)?,0,nothing
"Bonjour, mes arceaux de serre tunnel à presque 200 euros sont rouillés.",0,nothing
On est d'accord qu'il sème son lin sur sol nu ?,0,P6
Bonjour ça à l'air très sympa où peut-on trouver des tubercules svp car je suis très intéressé. Bonne soirée,0,nothing
"Je récupère l eau du lavage des mains et des légumes ainsi que l eau de cuisson ( que je laisse refroidir) pour arroser. Et cela suffit car j'ai beaucoup moins que vous a arrosé 😁 . Ici aussi toilettes sèches. Par contre je ne récupère pas l eau de la douche, de la machine à laver et lave vaisselle qui se rejette directement sur mon terrain. Comme vous je n' utilise que des produits écologiques et sans logos nocifs. J'ai remarqué que les oiseaux et guêpes venaient y boire donc je leur laisse. Nous avons un forage et de l eau de pluie qui allimentent la maison. Nous consommons environ 300L par semaine ( nous achetons en plus de ça l eau en bouteille car nous n avons pas encore investi pour la potabilisé) pour 2 adultes, 2 chiens et 10 poules. Je pense que nous sommes extrêmement économes 👍",0,P3
"Merci pour tout tes précieux conseils, vidéos explicatives ect ..3 ans que je te suis sur YouTube et j’ai appris beaucoup. J’avais commencé 2 carrés potager il y a deux ans. Cette année, je suis entrain de finaliser mes 5 carrés potager que j’ai fais avec des lames de clôture chez Castorama et du géotextile. J’ai préparé aussi ~10m3 de plates bandes. J’ai hâte de commencer à y mettre les plants ! 🤩 J’ai repris l’abonnement à Terra Potager, bien pratique ! Merci merci ! 😄",0,P6
"Par rapport à la sécheresse, pourquoi ne pas essayer des variétés de population, avec tri des épis, pour obtenir au bout de quelques années, si les conditions climatiques restent relativement stables, des semences pouvant encaisser les déficits hydriques? Je comprend que le maïs n'est pas récolté à maturité mais je pense qu'avant la récolte, ça ne coûte rien de passer dans le champs pour voir là où ça a mieux poussé et ainsi mettre de côté des zones à ne pas couper et mettre dans la benne tout de suite. Au passage, le semoir qui a été passé peut faire du semis direct. Et le fait de semer dans le vert permet d'avoir un paillage qui retient l'humidité du sol pendant au moins un certain temps. Au contraire d'un sol qui est nu et qui est rapidement sec parce qu'il peut monter en température jusqu'à 20° en plus par rapport à la température à 1 m au-dessus. Par rapport à une culture comme le maïs qui est gourmande en eau , ça me semble être un aspect crucial.",0,P3
Je me suis fait avoir l année dernière car ça prenait trop vite en commençant trop tôt donc cette année ça sera pas avant mars,0,nothing
"Le problème c'est qu'on ne veut pas des rats, c'est ça le problème.... Perso, j'ai un poulailler donc des rats, et le me suis aperçu qu'à partir d'un certain nombre, ils se régulent tout seuls.... Bon, de temps en temps, j'ai ma chienne qui en attrape un.... j'ai arrêté de piéger et d'empoisonner. Bref, on vit côte à côte et ça se passe bien !",0,P2
"Bravo , c'est un beau cadeau de la nature !!!",0,nothing
Très belle vidéo explication tu a conbien de hectares à enrubanage,0,nothing
T'es un génie 😂,0,nothing
Dans l'oise on plante les patates quand les lilas sont en fleur et pas avant :),0,nothing
👏👏👏👏👏👏😊😊,0,nothing
"Pourquoi accuser le renard ? ...ça ressemble plus à une attaque de fouine. Et en bordure de forêt, possible que ce soit une martre.",1,P2
Bonsoir super vidéo et très intéressante bonne journée,0,nothing
"Je fais moi même du vinaigre de pommes avec les pommes du verger. Beaucoup plus simple que du vinaigrées vin et pas besoin de mère , elle se crée d elle même .Mettre une étamine sur les bocaux pour éviter les mouches.",0,nothing
"Bonjour Maud! Bravo pour cette belle vidéo différente de l'habitude...et aussi pour celle du jardin pédagogique !! J'aurais un truc à te proposer : serais-tu intéressée par qq bulbilles d'oignon rocambole pour ce jardin pédagogique ? Ça s'implante hyperfacilement et la production de bulbilles aériennes est vraiment très sympa et jolie aussi... en plus on peut manger les feuilles comme de la ciboulette... si oui dis-moi et je t'en enverrai avec plaisir ! J'aime bcp également ta vision très réaliste de la vie en campagne. Étant née en campagne, puis ayant vécu en ville entre 25 et 40 ans, je vois que le fossé entre les ruraux et les urbains laisse tt de même rêveur... et il est bon de rappeler certaines choses comme tu le fais : le stockage, la nécessité des outils adaptés, le rôle de régulation de la chasse, etc etc... c'est vrai que mes amis urbains ont parfois cette vision idéalisée de la campagne où tu es tranquille sur ton transat à observer tout pousser, et où diantre, il ne faut rien déranger de la nature, rien réguler... ce serait une vision vraiment très très sympa mais qui malheureusement ne résiste pas trop à la réalité, que ce soit pour les limaces ou les sangliers! Bonnes récoltes en tt cas.... J'ai eu l'occasion de visiter le pays de tes parents en allant faire une cure à Salies de Béarn il y a 3 ans pour un gros souci articulaire et la cure comme les environs m'ont ravie, quel beau pays! Ils ont de la chance... j'ai notamment bien profité des grenades cueillies lors de mes escapades de rando, et des bons champignons qui émaillent les champs: un vrai paradis. C'est ta fille qui doit être heureuse en allant là-bas !!! Bonne fin d'été pour vous trois!!",0,P2
Merci beaucoup 💕 vous êtes une mine d'informations en or... bel été à vous,0,nothing
Peut on mettre les crottes de chien dans le compost de dechets ménagers?,0,nothing
"❤MFA❤ je ne voudrais pas avoir l'air impatiente, mais... La cancoillotte ? 🤪",0,nothing
Exellante vidéo . Merci,0,nothing
"A chicoutimi,Québec Je n'ai jamais taillé mon prunier qui a environ 5 ou 6 ans Dois je suivre cette méthode quand même?",0,nothing
Bonjour ah ça faisait longtemps que l ont te voyait plus ça fait plaisir de revoir tes vidéos avec tes explications,0,nothing
"Très Bien Olivier ta courte vidéo sur l’urine. Il serait bon que tu persistes sur des « courtes vidéos « de quelques minutes, qui nous permettront d’analyser rapidement tes très fortes idées en jardinage 👩‍🌾. Tchao tchao. Alex du Grand Sud-ouest",0,nothing
"Comme toujours, c'est la preuve par l'exemple, une théorie appliquée, expérimenté par un avant/après, en toute honnêteté sur la présentation des résultats obtenus, merci infiniment🙌",0,nothing
"Le bleu d'hiver se séme un peu plus tard. En février on séme les poireaux récoltés fin été. Le semis direct au fond d'un profond sillon est préférable, le rebouchage progressif puis le buttage permettent de former un grand fut tout en désherbant 😊v",0,P7
"L'idée de mettre de la vodka à la place de l'alcool m'a fait rire, j'imagine le virus Corona, chancelant de trop de vin, dansant et en disant encore plus😁😁😁",0,nothing
"Bonjour, quel écartement y a-t-il entre chaque semis ?",0,nothing
J’ai pas compris le sucre on le met lors de la seconde cuisson ou juste à la fin pour l’enrobage ?,0,nothing
"Pour rejoindre le Centre National d'Agroécologie : https://centre-national-agroecologie.fr/ 👉Pour consulter la présentation de Lionel et d'autres ressources c'est sur Triple Performance : https://wiki.tripleperformance.fr/wiki/Fertilisation_azot%C3%A9e_:_objectif_1kg_d%27azote_par_quintal,_Lionel_Mesnage",0,nothing
"Bonjour à la communauté. J'ai une petite question qui s'adresse à tout le monde. Quelqu'un aura-t-il peut-être une explication. Voilà, il y a 2 ans j'ai fais des semis de pépins de poiriers qui ont pris. Aujourd'hui, en observant les feuilles qui comment à se développer sur l'un de ces scions (ça m'a surpris car les autres n'ont pas encore de feuilles) je me suis rendu compte que finalement ce n'est pas un poirier mais un cognassier. Comment se fait-ce? Je n'ai pas pu me tromper car ce sont seulement des pépins de poires que j'ai semé. Je sais que les poiriers ne sont pas fidèle de semis mais de là à avoir un cognassier?? A moins que la poire dont j'avais extrait un pépin était sur un poirier qui avait été greffé sur un porte-greffe de cognassier. Avez-vous une explication. Merci de m'avoir lu et pour votre éventuelle réponse.",0,nothing
"Bonjour Merci, fantastique idée je vais essayer, merci pour les conseils et les explications, ❤❤",0,nothing
attention quand même avec les plantes qui ont des propriétés antimicrobiennes... la menthe j'avais essayé et c'était trop bon mais ça m'a vite flingué mes grains de kéfir,0,nothing
et j'oubliais : un grand merci pour l'astuce relier des cuves avec le principe des vases communiquant : ça marche super bien et facile à mettre en oeuvre !,0,P3
Aller les gars!!!!,0,nothing
"Bonne idée pour le pulvérisateur, j'en ai un depuis deux ans et à part pour pulvériser du savon noir j'avais pas pensé à y mettre de l'eau 😅😅😅😅😅ce sera fait grâce à toi ...on ne pense pas à tout et portant c'est assez logique... merci",0,P2
Génial ! ^^,0,nothing
merci!!!,0,nothing
"Bonjour, je te rejoins totalement sur le fait qu'avec une production en baisse constante nous importons de plus en plus ! Et Avec une empreinte carbone bien plus importante liée au système d'élevage et au transport. Merci et continue de communiquer!👍",0,nothing
"Bonjour Damien, beau sujet , très complet , merci à bientôt 🙏🙏🙏",0,nothing
"Salut Damien 😀 Le panda est vraiment très beau 😂👍 fait attention à tes bambous 😂😂😂 Merci pour ta vidéo utile à tous, comme d'hab 🤗💕",0,nothing
"Bonjour, je suis dans le doubs a 800m d'altitude. Il n'y a strictement aucun chataignier present dans ma region naturellement et je n'ai pratiquement vu aucun chataignier ""domestique"". Ai-je une chance d'arriver un jour a obtenir un chataignier viable par semi ou autrement ? Comment faire ?",0,nothing
"Salut Damien, quelle recette avec la courge de Siam ?",0,nothing
"Salut Maud, Beau cadeau de Magellan 👍 Elles sont classes les plaques de Magellan Perso je sus sûr que c'est Chris qui grogne derrière et nob pas les cochons car il souhaitait apparaître à la vidéo mais tu n'as pas voulu 🤣🤣 Cest le terreau que Jacquot utilise aussi 😉 Je suis aussi la chaîne de Charles et c'est top,tu as raison de tester 👍 La biz Pépé JP de ch'nord qui tamise 4m3 de broyat 🥵",0,nothing
Impossible de trouver le produit.,0,nothing
"Bonjour et Bravo Maud c'est super sympa comme petit jardin ,reste plus qu'à mettre des petits poissons dans la retenue d’eau .😅",0,P3
"Coucou Stephane, on te voit bien",0,nothing
un laboratoire j'espère bien un jour !,0,nothing
"Toujours plus haut Damien (comme ses arbres lol) . Peut-être que ça existe déjà, peut-être que ce n est pas une bonne idée, mais si cette liste était disponible en ligne et que tous les producteurs de ces variétés puissent mettre leurs coordonnées au bout de chaque ligne, ça pourrait aider beaucoup de gens à trouver ces plants et du même coup à planter ou semer un plus grand nombre d arbre ...",0,nothing
