,text,label
1127,"Ce message vous touche ? J'ai décidé de faire la différence en achetant un terrain où je pourrai cultiver mon propre alimentation, mais il me semble qu'il est important de soutenir les petits agriculteurs locaux pour promouvoir une économie plus durable. Quelque chose à penser ? #Pollution",0
1128,"J'ai appris beaucoup avec cette vidéo, mais je suis intrigué par ce qu'il advient de notre monde si nous avons tous du mal à être auto-suffisants. Quelles sont vos idées sur les barrières que nous devons surmonter pour atteindre une société plus autonome ? #Future",0
1129,"J'ai trouvé cette vidéo fascinante, mais je suis préoccupé par la question de l'apprentissage continu et des ressources d'apprentissage qu'il nous faut pour atteindre un niveau d'auto-suffisance élevé. Comment pouvons-nous favoriser l'éducation permanente et encourager les gens à développer leurs compétences en autodidacte ? #Apprentissage",0
1130,"Quoi de plus dérisoire que la vieille idée du ""self-suffisant"" ? Vous ne pouvez pas échapper aux évolutions technologiques et sociales!",1
1131,"Je suis ravi d'entendre parler de l'auto-responsabilité, mais ce n'est pas seulement une question individuelle. Nous devons également nous soucier de la communauté et de notre impact sur l'environnement.",0
1132,"C'est un bon départ pour explorer le sujet, mais il est important de souligner que l'auto-suffisance n'implique pas de se fermer du monde extérieur. On peut être auto-suffisant en même temps qu'ouvert à la collaboration et à l'aide mutuelle.",0
1133,"Je suis d'accord avec vous, mais cela ne veut pas dire que chaque personne doit être capable de survivre seule dans la nature sans aucune assistance. L'auto-suffisance signifie plutôt avoir les compétences nécessaires pour prendre soin de soi et de sa famille dans des situations difficiles.",0
1134,"Cela est tout à fait intéressant, mais il ne faut pas oublier que l'auto-suffisance n'est pas une solution panacée. Il y a des limites à ce qu'une personne peut faire seule et souvent il est nécessaire d'avoir de la confiance en ses pairs pour surmonter les défis.",0
1135,"Quel est l'intérêt de ne pas dépendre de la société? Nous sommes tous des humains, il nous faut des relations et une communauté pour vivre heureux!",1
1136,"Je pense que l'indépendance est très importante, mais les gens qui s'isolent du monde extérieur ne comprennent pas que la vie est plus riche avec de multiples expériences.",0
1137,"En tant qu'individu auto-suffisant, pourquoi devrions nous payer des impôts? Nous sommes suffisamment forts pour gérer nos propres affaires!",1
1138,"L'auto-suffisance est une idée romantique, mais en réalité, on ne peut pas échapper à la société moderne.",0
1139,Les personnes auto-suffisantes n'ont aucune compréhension de l'importance des relations humaines et du soutien mutuel.,1
1140,Pas besoin de tout le monde pour survivre ? Cela sonne beaucoup plus comme une vie solitaire que comme une auto-suffisance. Les relations humaines sont aussi importantes que la survie matérielle.,1
1141,"Il est bon de pratiquer l'auto-suffisance, mais pas à tout prix. Il faut garder une certaine ouverture d'esprit et une volonté d'apprendre des autres pour vivre en harmonie avec le monde.",0
1142,"Il est important de pratiquer l'auto-suffisance, mais il ne faut pas oublier que cela peut aussi devenir un piège. Il y a aussi une limite à ce que nous pouvons faire seuls.",0
1143,"Je suis d'accord que l'auto-suffisance est importante, mais je ne pense pas qu'elle doit être une priorité absolue. Il faut aussi garder un équilibre entre nos propres besoins et ceux des autres.",0
1144,"Il est important de pratiquer l'auto-suffisance, mais il faut également se rendre compte que cette philosophie peut devenir trop isolante pour certains. Il y a une certaine quantité de collaboration nécessaire pour atteindre la survie.",0
1145,"Quand on est capables de produire nos propres aliments et d'utiliser des énergies renouvelables, nous dépendons moins du système industriel et nous sommes plus libres !",0
1146,"J'ai commencé une petite ferme dans mon jardin, cela m'a permis de réduire mes coûts de vie et de m'assurer d'un alimentation saine. C'est génial !",0
1147,"Je suis d'accord avec vous sur la nécessité de l'auto-suffisance, mais je ne pense pas que tout le monde a les ressources pour suivre ce chemin. Nous devons donc promouvoir des solutions accessibles à tous.",0
1148,"Quand on est auto-suffisant, on peut réduire sa dépendance aux grandes entreprises et donc son empreinte écologique !",0
1149,Je suis étonné de voir qu'il y a encore des gens qui pensent que l'auto-suffisance est un luxe. Il s'agit plutôt d'une nécessité pour notre survie.,1
1150,"Que dire des gens qui s'enferment dans leur propre monde, ignorants de ce qui se passe autour d'eux ? C'est la pire forme de folie !",1
1151,"Il est important d'être indépendant, mais pas au détriment de l'humanité. Nous devrions aider les autres plutôt que de nous fermer derrière nos murs.",0
1152,"Je ne suis pas contre l'auto-suffisance, mais certains vont trop loin en s'éloignant du monde réel pour vivre une vie fantasque et illusionnaire.",0
1153,"Il faut être capable de se faire face aux défis de la vie, mais ne pas perdre de vue les autres humains qui ont besoin d'aide et d'amour.",0
1154,"L'auto-suffisance est une idée intéressante, mais elle peut également se traduire par un manque d'humanité et de solidarité envers les autres.",0
1155,"Commentaire 1 : ""Bien que j'aime la pensée de prendre soin de moi-même, il est important de ne pas oublier notre communauté. On ne peut être completement indépendant dans un monde interconnecté comme le nôtre.",0
1156,"Commentaire 2 : ""Cette vidéo est très intéressante! Mais je me demande si nous pouvons vraiment avoir une vie autonome sans aucune dépendance vers les autres humains ou la société en général?",0
1157,"Commentaire 3 : ""Je suis d'accord que l'autonomie est importante, mais il faut également ne pas perdre de vue l'importance de l'aide mutuelle et la solidarité entre les êtres humains.",0
1158,"Commentaire 4 : ""Il est clair que l'auto-suffisance peut être utile pour certains aspects de notre vie, mais nous devons toujours garder une certaine ouverture vers les autres et l'environnement qui nous entoure.",0
1159,"Commentaire 5 : ""Je ne suis pas d'accord avec la théorie de l'auto-suffisance. En réalité, nous avons toujours besoin de l'un et de l'autre pour survivre et prospérer en tant qu'espèce.",0
1160,"Pas de sens à vivre dans la dépendance! Vous devriez essayer de faire vos propres choses, et ne pas vous laisser aller à l'égocentrisme de la société moderne.",1
1161,"Quand on est auto-suffisant, on ne peut pas être manipulé par les marchands et autres intérêts trompeurs. Aimez-vous vraiment votre liberté ou vous laissez-vous aller à l'esclavage moderne?",1
1162,"La vie est un long apprentissage de compétences et d'indépendance. Tout ce que nous avons appris, nous avons été éduqués pour cela par les expériences difficiles. Faites confiance à vos capacités intérieures!",0
1163,Je ne sais pas si les gens ont encore conscience de la gravité de leur dépendance aux autres et à leurs produits. Vous devriez arrêter de vous laisser tromper par votre propre ignorance.,1
1164,"Il est temps pour tous de prendre leur destin en main et de se consacrer à la création d'une vie plus riche, autonome et harmonieuse. Les années qui viennent seront les nôtres! Nous devons nous lancer dans l'aventure avec enthousiasme!",0
1165,"Eh bien, je suis d'accord que la survie individuelle est importante, mais ne nous oublions pas que l'aide et le soutien les uns des autres peuvent être déterminants pour notre succès! N'oublions pas de travailler en équipe.",0
1166,Il me semble que cette idée d'auto-suffisance est un peu trop idyllique. La vie n'est pas toujours aussi simple que cela. Nous avons besoin de ressources extérieures et d'une communauté pour surmonter les défis.,1
1167,"Je ne suis pas sûr que nous pouvions tous vivre de manière auto-suffisante, mais je crois que l'auto-suffisance est une bonne chose à avoir en tant qu'objectif pour notre personne et notre famille.",0
1168,"Il y a beaucoup à apprendre d'une vie auto-suffisante, mais ne nous oublions pas que cela implique de sacrifier des choses que nous considérons importantes dans notre vie actuelle.",0
1169,"Je suis d'accord avec certaines idées proposées ici, mais je pense qu'il est crucial de maintenir une bonne balance entre l'auto-suffisance et la collaboration pour atteindre un style de vie durable.",0
1170,"Encore une vidéo sur l'indépendance? Je pense que tu oublies qu'on est tous interdépendants, au-delà de nos apparences. On ne peut pas vivre seul dans ce monde.",1
1171,Cette vidéo me rappelle un peu trop de certaines écoles pensant que l'individualisme est la clé du bonheur. Je pense qu'il y a plus en nous qu'en chacun d'entre nous. Notre force vient de notre communauté.,0
1172,"Tu dis que l'auto-suffisance est la solution pour toutes nos problèmes? Je ne suis pas tout à fait convaincu. Parfois, c'est par la collaboration et l'aide mutuelle qu'on peut surmonter les défis.",0
1173,"Cette vidéo m'a éveillée une question: si on est tous auto-suffisants, comment pouvons-nous apprendre et croître ensemble? Est-ce que l'auto-développement doit se faire à l'exclusion de nos semblables?",0
1174,"L'indépendance est très importante, mais il ne faut pas la confondre avec l'isolement. Nous devons apprendre à vivre et à travailler ensemble pour atteindre notre plein potentiel.",0
1175,Encore une vidéo qui met l'accent sur la dépendance à la société plutôt que sur la créativité individuelle et l'indépendance? Faut-il toujours suivre les pas de ceux qui ont échoué dans leur capacité d'être autonome?,1
1176,"Cette vidéo est pleine de conseils sur l'auto-suffisance mais, en même temps, elle fait appel à la consommation de produits et aux services qui sont exactement ceux que vous devriez éviter pour être vraiment autonome.",0
