,Unnamed: 0,text,label,topic
766,786,"Bonjour, je suis vraiment admirative de vos compétences. J'ai tenté de faire des boutures de néflier cet automne qui étaient bien parties au mois d'avril mais elles viennent de se faner, les feuilles devenant brunes. Je pense que je n'avais pas mis un pot assez haut(15cm). Elles étaient portant bien arrosées et dans un substrat de terreau. Avez-vous des conseils pour les néflier ?",0,nothing
292,303,Merci,0,nothing
50,54,"Je n ai pas vu sur ta vidéo mais j ai lnimpression que tu as mis la base de ton carré metal a fleur du sol, de ce fait tu risques d avoir encore un contact entre la terre et ton poteau. Il faudrait laisser environ 5cm pour avoir aucun risque. Beau boulot.",0,nothing
1346,1375,"Toujours plus haut Damien (comme ses arbres lol) . Peut-être que ça existe déjà, peut-être que ce n est pas une bonne idée, mais si cette liste était disponible en ligne et que tous les producteurs de ces variétés puissent mettre leurs coordonnées au bout de chaque ligne, ça pourrait aider beaucoup de gens à trouver ces plants et du même coup à planter ou semer un plus grand nombre d arbre ...",0,nothing
750,768,"C'est un bordel sans nom. L'autonomie et la sobriété sont tout-à-fait compatibles avec l'harmonie. Ici, c'est clairement le bronx partout. NB: La hache sert aussi à se maintenir en forme tout en sentant la matière. Visiblement, on préfère la facilité. La ""cabine avancée"" de ce ""survivaliste"" se fait le témoin d'un laisser-aller avéré.",1,nothing
70,74,Super reportage. Personne hyoer sympa et qui donne envie de mieux comprendre son mode de vie... Perso nous il nous faut une maison en dur pour vivre... mais c'est très inspirant pour voyager et découvrir le monde!,0,nothing
931,953,"Je trouve que e fil autour du pieds augmente le risque de choper le mildiou si humidité dans l'air qui reste le long de la ficelle, je préfère les clips du coup.",1,P2
523,539,"Merci, ça fait toujours plaisir de voir une de tes vidéos ciao",0,nothing
1214,1241,🎉🎉🎉🎉,0,nothing
448,463,Merci très intéressant 🙏😊,0,nothing
416,431,LOL.,0,nothing
895,917,VU LA SITUATION PIERRO EST HYPER SURVILASITES ET SE PREPARE A LA GUEERE TATALE,0,nothing
30,33,Intéressant ça,0,nothing
585,603,"Bonjour, Faut-il obligatoirement ajouter du sucre ? Merci",0,nothing
1314,1342,"Je fais moi même du vinaigre de pommes avec les pommes du verger. Beaucoup plus simple que du vinaigrées vin et pas besoin de mère , elle se crée d elle même .Mettre une étamine sur les bocaux pour éviter les mouches.",0,nothing
755,774,"Ce n'est pas une histoire de mémoire mais de tropisme. Tropisme du toucher de l'extrémité de la racine. Tropisme = réaction de la plante à un facteur extérieur. Tropismes au toucher, à la lumière, à la gravité, à l'humidité, à la salinité, Un Tropisme est soit positif soit négatif Si on considère la gravité , Le tropisme est négatif pour la tige, elle pousse à l'opposé de la terre Le tropisme est positif pour la racine elle pousse en direction de la terre.",0,nothing
242,252,Le foin ca existe plus ?!!,0,nothing
535,553,Ça devient nimporte quoi cette chaine,1,nothing
485,500,"Ce qui compte pour le jardinier avant tout, reste la satisfaction d'agir, tester, planter voire récolter quelles que soient les quantités sous n'importe quel climat et diverses contraintes. Les terres qu'elles soient végétales,sablonneuses ou argileuses, le jardinier s'y adapte , enrichi ou modifie sa structure avec ses différentes actions d'apports mécaniques ou d'amendement fait manuellement. Toujours avoir à l'esprit que l'on peut faire mieux sans ne jamais penser être critiqué de par nos choix d'organisation et manière de concevoir son lopin est la clé. Clôturer ce layus par ""L'intention prime sur l'action"" est adéquat quant à notre propension à évaluer à quel degré être en contact avec la nature est propice à la détente mentale. Là est l'essentiel! Un grand bravo à Olivier pour son irascible abnégation et pour le pragmatisme de ses vidéos. Bonne saison à tous, à nous jardiniers.",0,P6
1107,1131,Ouahhhhh super vidéo ! Merci beaucoup !,0,nothing
807,827,"D’après la PAC, l’élevage intensif commence au-delà de 1,6UGB/ha. Après pour les productions hors sol je connais pas la méthode de calcul.",0,nothing
311,322,c'est beau chez toi,0,nothing
1199,1226,"Extrêmement intéressant comme témoignage, cela prouve qu'il existe des alternatives aux produits phytos. Pour ceux qui n'ont pas le temps de préparer ces macérations il existe des produits prêt à l'emploi chez VERTAL.",0,P2
303,314,Merci pour ces partages très intéressants !!!,0,nothing
472,487,Bonne année 2024 bisous,0,nothing
573,591,"Arrêtez de minimiser les erreurs du ministère. Ce ne sont pas des erreurs. C'est leur projet: privatisation de tout. Davos & co. Regardez le marché de l'eau en australie et le nombre d'exploitations agricoles qui ont arrêté parce que l'eau qui y passait naturellement depuis des millénaires est devenue payante. Aucune erreur d'écriture, projet clair dans tous les domaines du vivant. Merci pour votre engagement",0,P3
959,981,Merci mais tout ça pour ça...Le croquis est lui m^me auto-explicatif.. Et puis ce n'est pas des vases communicants mais des SYPHONS. Les VC c'est par le bas et ça s'égalise tout seul.,1,P3
1097,1121,"Force a toi mon pote,je ne te suis pas (encore) ,juste vu quelques vidéos mais vu le nombre de cretin qui t'attaquent (MFA) un peu de soutien, continue ce que tu fais 💪",0,nothing
451,466,"C'est super tout ça mais qd les rats taupiers sont là, cette énergie déjà testée se termine en fiaco, en échec total, en épluchures. C'est du vécu HORRIBLE",1,P2
483,498,Merci 🙏 Maud !,0,nothing
1300,1328,On est d'accord qu'il sème son lin sur sol nu ?,0,P6
1013,1035,"merci pour cette video olivier, que pense tu du compostage de surface ? cela attire les nuisibles ? ce n'est pas mieux de mettre directement mes déchets d’épluchures sur mes planches potagères plutôt que dans le composteur ( qui met tres longtemps a ""monter"" . merci pour ce nouveau format.",0,P6
548,566,Tout ça pour des couverts végétaux Le monde a l envers,1,nothing
812,832,"En ce qui me concerne, le jardinage n’a pas pour objectif de me nourrir. Évidemment, j’apprécie tous ces légumes de saison. Pour moi cette occupation est une véritable thérapie, un bien-être. C’est probablement génétique 😂, mon grand-père était un passionné. Alors rassures-toi, tu n’arriveras pas à me lasser. Tes vidéos sont également déclencheur de commentaires et donc d’échanges d’astuces. Je suis toujours en quête de détails qui peuvent faire la différence. Merci pour ce chat et à très vite.",0,nothing
1126,1150,il fait combien de chevaux ton fendt,0,nothing
399,414,excellent mood!,0,nothing
1310,1338,Dans l'oise on plante les patates quand les lilas sont en fleur et pas avant :),0,nothing
53,57,J'ai envie de voir le résultat,0,nothing
187,195,Ça joue les babas cool mais ne supporte pas de partager. Ras le bol de ces retour à la nature bidon,1,nothing
987,1009,Merci pour ce partage 🙏🆒,0,nothing
192,201,C est génial nous on a une source mais à 1km200 de notre propriété. On a un droit de captage. Le mieux sera de mettre une buse,0,P3
558,576,"De bien belles images 👍 Dommage que la vidéo soit aussi courte, on en aurait bien regardé un peu plus",0,nothing
207,216,Bravo!,0,nothing
1003,1025,Je craque 🥰,0,nothing
438,453,merci,0,nothing
182,190,"Toutes les critiques sont inutiles. C'est clairement vertueux de tendre vers l'autonomie. C'est une vie que mènent certains peuples humains ou qu'ont déjà mené nos ancêtres. La civilisation industrielle est un leurre, quasiment une malédiction ou une maladie... Les progrès techniques sont parfois utiles mais là c'est devenu n'importe quoi. Une abondance de produits inutiles nous ont envahis. Nous polluons la Terre pour avoir le dernier Iphone ou des fringues à la mode ! Ce monde est malade. Trouver des excuses pour continuer le massacre est juste stupide. Moins consommer c'est la solution. Réduire toutes ses dépenses, tous ses frais. Ralentir. relocaliser, économiser, valoriser l'occasion, etc... De toute façon, ce n'est plus un choix, c'est bientôt une obligation physique. Ce monde n'est pas illimité en ressources. Il faut s'y mettre.",0,nothing
949,971,"Le collectif, l'horreur...",0,nothing
1140,1165,Bonjour Passer sur la 2 mais si il avait pu eviter de dire que vs etes de la fnsea ça aurait eté mieux .J espere que ce sera difficile à l assumer à l avenir ! Oui ce syndicat complice du pouvoir est je sais un passage quasi obligé pour s installer sans trop d embuche . Bref j espere que les paysans ont vu cette connivence fnsea ja avec le gouvernement ! Vu l etat du monde agricole on ne peut pas dire que fnsea defendent ses paysans et ce depuis des decennies! Tres Bonne continuation Pour mediter avec le president et le tresorier entre autre de la fnsea: https://www.youtube.com/watch?v=iBceTqZjYTc,1,nothing
1139,1164,"C'était la maxime d'un de mes patrons. Il était maçon 😊 Ne perds pas ton temps à expliquer et te justifier auprès de gens qui ont déjà oublié la remarque qu'ils ont faite ! Ton énergie, garde là pour les enfants et tes jardins 😊 Laisse pisser les haineux !! 😂",0,nothing
344,355,BELLE VOITURE RIEN A DIRE MAIS JE PREFERE LE CHEVAL 🐴. ZERO CENTIMES DE DÉPENSES ET PLUS RAPIDE. SANS OUBLIER LA BOUZE C BON POUR LES ECOLOS.,0,nothing
1094,1118,"Visiblement l'exposé au besoin d'approfondir vos connaissances sur la pratique de la chasse ainsi que les techniques, mais en effet il n'a rien de mieux que d'aller chercher sa viande dans la nature, car elle a été élevé dans de très bonnes conditions naturelles. J'insiste sur un point essentiel, qui est de bien connaître les différentes techniques de chasse afin d'être capable d'en parler avec aisance. Merci pour ce bel exposé :-)",0,nothing
1227,1254,"Eh oui ! Au final ils me font rire ces ""cbdshop"" avec leur foin placebo",0,nothing
116,120,Merci pour ces vidéos,0,nothing
1246,1273,"Bonjour Maud, je viens de tenter hier un semis de Red Bowl Salad, en plaque alvéolée on verra bien",0,nothing
735,753,Toujours un plaisir de vous retrouver !,0,nothing
973,995,"Bonsoir, Merci à Phil pour son partage de connaissance, j'ai vraiment passé un bon moment. Merci, je suis impatient de voir comment fabriquer une batterie Nickel Fer.",0,nothing
94,98,pk faire hors sol et sol vivant pourquoi ne pas faire une étude sol sol plus tôt que sol air forcément les résultat ne seront pas les mêmes ....,1,P6
1074,1096,"Ah que voilà une indignation d'une grande sagesse ! Ce qui m'inquiète moi aussi, c'est quand les structures d'élite telles que la Cour des Comptes qui existent pour éclairer la société cèdent à la paresse intellectuelle et abandonnent le traitement rigoureux, complet et contradictoire des sujets qu'elles traitent. Je souhaite dire deux choses parmi les trop nombreuses qui nous assaillent. Premièrement, il faut dialoguer sérieusement avec la Cour des Comptes et ne pas vous priver de leur faire connaître des propos tels que celui d'Antoine ; deuxièmement, un scénario laitier noir me trotte dans la tête depuis quelques années (j'ai fait beaucoup de prospective dans ma vie professionnelle) : le propos de M.E Leclerc n'est pas anodin, l'industrie et sa complice la distribution rêvent d'importer massivement du lait est-européen, la disparition de l'obligation de citer l'origine du lait dans les produits transformés en est le symptôme. Bien des éleveurs n'auront d'autre choix que de devenir céréaliers sur des marchés hyper volatils et/ou producteurs d'électricité ou de gaz. La situation en Ukraine retarde un peu cette perspective mais ne la supprime pas. Dramatique mais pas complètement improbable.",0,nothing
387,400,C'est quoi la musique a la fin,0,nothing
118,122,"Salut, Bonne vidéo, Dis moi j'ai pus voir que tu avais un écran sur le bare prise, est ce une barre de guidage ? Si oui qu'en penses tu?",0,nothing
597,615,"bonjour, merci pour tout! est ce que decompactage à la grenilette peut suffir pour un sol très compacté? merci",0,P6
